"Log2MeanExon"	"Log2FC"	"pvalue"	"padj"
"MSTRG.4282:ENST00000534599.5"	13.2337414872109	0.0439371780709212	0.000669717125332856	0.021125559194597
"MSTRG.5284:ENST00000448108.7"	2.99989832853285	1.37300061043725	0.000672076790318221	0.0211913181732826
"MSTRG.19758:ENST00000480908.1"	5.63552345800494	-0.402611997340365	0.00067266836592898	0.0211926286243741
"MSTRG.13345:ENST00000576984.3"	3.75791058341763	-0.631198413248134	0.000672623171287196	0.0211926286243741
"ENSG00000184009.13:ENST00000679410.1"	6.66547546497406	0.256589730761864	0.00067474564266886	0.0212407061745701
"MSTRG.8848:ENST00000556195.2"	4.54554484778444	-0.345344585886798	0.000674588553842406	0.0212407061745701
"MSTRG.10585:ENST00000567300.1"	9.86126769100706	-0.550356613368585	0.000676298416766084	0.0212464994046385
"MSTRG.21921:ENST00000514360.5"	9.63642793701384	-0.0119702169114309	0.000676570661737459	0.0212464994046385
"MSTRG.16348:MSTRG.16348.5"	3.24394835183367	-0.571601387837076	0.000676532813622731	0.0212464994046385
"MSTRG.56:MSTRG.56.9"	2.27170230044885	-2.64998629727552	0.000676583913459071	0.0212464994046385
"MSTRG.11233:MSTRG.11233.1"	4.14256202589811	-0.610563646374062	0.000676560713757844	0.0212464994046385
"MSTRG.6371:ENST00000550171.5"	4.40859557933419	-0.858565979370901	0.000675568993303098	0.0212464994046385
"MSTRG.9080:ENST00000498605.1"	3.5409911929759	-1.3427934959219	0.000677162083245273	0.0212473389491235
"MSTRG.22820:ENST00000509236.5"	0.421620843869635	12.8112511757986	0.000676909282243765	0.0212473389491235
"MSTRG.5284:ENST00000528734.1"	1.4599095786704	1.42801684027853	0.000677733380948161	0.0212566096062789
"MSTRG.24611:ENST00000474392.1"	3.02371382626013	-0.653032907757391	0.000678142971223566	0.0212608029489139
"MSTRG.27879:ENST00000381042.9"	3.72660092176323	0.685327328372165	0.000678855040016206	0.0212744721812643
"MSTRG.22779:ENST00000326654.7"	2.59353587614885	1.16672568777758	0.000680265950856323	0.0213100222377601
"MSTRG.19072:ENST00000648640.1"	11.5854280971511	0.0190066357963943	0.000681172936742749	0.021329763856672
"MSTRG.8931:ENST00000558102.1"	3.46637882512274	-0.709689379436432	0.000681696890617381	0.0213375003187476
"MSTRG.3585:ENST00000485708.7"	3.8128713527683	-0.720479509077475	0.000682026768044779	0.0213391582619029
"MSTRG.18287:ENST00000489315.5"	9.96528687412478	-0.548842362062613	0.000682639663237503	0.0213478910150539
"ENSG00000226225.6:ENST00000482698.1"	3.09162139547448	-1.85581480589937	0.000684586726350789	0.0213478910150539
"MSTRG.14559:ENST00000488946.1"	7.30225509248347	-1.43906774074453	0.000686738234490652	0.0213478910150539
"MSTRG.19991:ENST00000463836.1"	10.9621171435418	0.0434877852353655	0.000684874087649273	0.0213478910150539
"MSTRG.7068:ENST00000552870.1"	6.45392180690559	-0.90060837552908	0.000686611402126153	0.0213478910150539
"MSTRG.25039:ENST00000474141.5"	4.64551717868655	-0.728429020565547	0.000686571829406238	0.0213478910150539
"MSTRG.9095:ENST00000559916.1"	1.77257033973808	-1.92674628464813	0.000683450275555911	0.0213478910150539
"MSTRG.22757:ENST00000678267.1"	5.79229824548424	-0.519011086624547	0.000686203228154341	0.0213478910150539
"MSTRG.14983:ENST00000272233.6"	6.04286842813215	0.34171114493712	0.000686668123074739	0.0213478910150539
"ENSG00000291948.1:ENST00000709306.1"	2.56871328228295	-1.31089404508013	0.000686390384654585	0.0213478910150539
"MSTRG.28550:ENST00000484481.1"	3.63360890919519	-0.859195452877958	0.000684292390875684	0.0213478910150539
"MSTRG.22604:ENST00000657706.1"	-0.0117289157254819	3.76040275971027	0.000684881667178375	0.0213478910150539
"MSTRG.7626:ENST00000606347.1"	2.97867589797516	-1.08997022831497	0.00068403342545128	0.0213478910150539
"ENSG00000275176.4:ENST00000632550.1"	0.026616886429884	3.04726313568348	0.000686638814412662	0.0213478910150539
"MSTRG.18088:ENST00000609084.1"	1.26440065098121	-2.53189156088272	0.000683355083558118	0.0213478910150539
"MSTRG.16231:ENST00000272746.9"	-0.650617869956344	13.229857088373	0.000686512775300122	0.0213478910150539
"MSTRG.21921:ENST00000335895.12"	9.6510315939047	0.0594842009647074	0.00068772497068969	0.0213699442303584
"MSTRG.4122:ENST00000680619.1"	0.491352722657383	-3.57071424167839	0.000689280453659669	0.0214096454332614
"MSTRG.25045:ENST00000693192.1"	1.66114776901747	2.11607657288446	0.00069044471259962	0.0214371677849927
"MSTRG.5933:MSTRG.5933.5"	5.65193729172765	-0.391915485762724	0.0006923976453866	0.0214862077962073
"MSTRG.13944:ENST00000354191.8"	0.330548389828036	12.6194162210759	0.00069258181938931	0.0214862077962073
"MSTRG.21857:ENST00000508311.1"	0.529013200141832	-3.77867705845633	0.000695162790483215	0.0215575995815765
"MSTRG.4615:ENST00000534775.1"	4.95861848498139	0.628767310516587	0.000696496895714033	0.0215853659790333
"MSTRG.21683:MSTRG.21683.14"	2.73701721525878	1.12256900307277	0.000696618374683449	0.0215853659790333
"MSTRG.5225:ENST00000529405.1"	2.30946675189323	-2.03548979902021	0.000697376292400069	0.0216001655325298
"MSTRG.7346:ENST00000468384.1"	3.06116511137199	1.25309097571383	0.000698556338800993	0.0216106578003541
"MSTRG.9466:MSTRG.9466.5"	2.28823792859278	-1.42170020269909	0.000698438450906724	0.0216106578003541
"MSTRG.13941:ENST00000601803.5"	0.131923855927731	-3.31741983559099	0.000698220083566627	0.0216106578003541
"MSTRG.2702:MSTRG.2702.5"	8.97466634399771	0.407629800385578	0.000700983829318297	0.0216770529112868
"MSTRG.12176:ENST00000393183.7"	7.31314656965445	-0.577519989621517	0.000701649215991361	0.0216802293034187
"MSTRG.19812:ENST00000305366.8"	8.70674222179058	0.81122346826508	0.000701510123995919	0.0216802293034187
"MSTRG.4133:ENST00000530666.1"	5.87991651242263	-0.812729228418074	0.000703548083300259	0.0217136879724588
"MSTRG.28550:ENST00000371315.3"	4.55784649878732	0.0240925346463206	0.000703859133622307	0.0217136879724588
"MSTRG.1033:ENST00000651476.1"	5.65838734821842	0.923468815348776	0.000703501921434843	0.0217136879724588
"MSTRG.4834:ENST00000530650.5"	1.9610672246942	1.25584909641724	0.000703599109966321	0.0217136879724588
"MSTRG.1972:ENST00000473344.1"	4.13589165235328	-0.964834115893953	0.000704366491517545	0.0217206444855242
"MSTRG.6650:ENST00000549596.5"	5.51586553930054	0.374539301732193	0.000705010855515014	0.0217318186190792
"MSTRG.760:MSTRG.760.19"	0.970999238843877	13.858812935073	0.000705913145875009	0.0217477750041205
"MSTRG.1667:ENST00000528831.5"	2.51532362770134	-1.57499764573588	0.00070609292595974	0.0217477750041205
"MSTRG.18287:ENST00000454173.1"	10.4370412588135	-0.359003333830652	0.000709877080746323	0.021848771022163
"MSTRG.24435:ENST00000483581.1"	6.19057495367787	-1.24988586289402	0.000710222566381854	0.021848771022163
"MSTRG.575:ENST00000411827.2"	7.71437379507271	0.515136401692321	0.000709951410240322	0.021848771022163
"MSTRG.6387:ENST00000552946.1"	4.47591891486145	-0.857766464444523	0.000710517536791119	0.0218491230727044
"MSTRG.4323:ENST00000526148.6"	7.0451523822287	-0.680647592381641	0.00071271705337084	0.0219080181758531
"MSTRG.2026:MSTRG.2026.5"	3.27404300138823	-0.731732367153918	0.000713635942114472	0.0219100450084563
"MSTRG.12046:ENST00000677710.1"	1.5839307974121	-1.55161252724792	0.000713398369315324	0.0219100450084563
"MSTRG.9228:ENST00000436697.3"	2.99406073309378	1.61455395099778	0.000713294546490162	0.0219100450084563
"MSTRG.22641:ENST00000313115.11"	10.2216269656014	0.108976325775608	0.000714141747430351	0.0219168424295013
"MSTRG.26332:ENST00000396070.6"	11.2945457736451	-0.83009399772121	0.000715985842817987	0.021949742490603
"MSTRG.12371:ENST00000449662.6"	7.78846275790532	0.199843235626496	0.000715740177409652	0.021949742490603
"MSTRG.15831:ENST00000447014.5"	0.219669316454846	13.3717531597998	0.000716068264791674	0.021949742490603
"MSTRG.12129:MSTRG.12129.1"	1.01210619243455	2.21977899145885	0.000718613825703289	0.022019013374293
"MSTRG.14983:MSTRG.14983.2"	4.34285756559844	-0.663939284452463	0.000719417460004509	0.0220348761140173
"ENSG00000280495.5:ENST00000630535.1"	1.48106616503699	-1.60233726207245	0.000721027544730746	0.022075417025046
"MSTRG.13552:MSTRG.13552.6"	2.92070482499629	-1.02322550502994	0.000722494967087873	0.0221115596321389
"MSTRG.8491:MSTRG.8491.3"	8.34561269862683	0.199374215306282	0.000725844743683333	0.0222049567176769
"MSTRG.4861:MSTRG.4861.1"	7.02097936594373	0.192736040947751	0.000726123003926004	0.0222049567176769
"MSTRG.11482:ENST00000690854.1"	4.07797673917509	-1.33290168044498	0.000728236905134204	0.0222519398824156
"ENSG00000163382.13:ENST00000681922.1"	0.951874455935073	-2.18034253656106	0.000728142508359739	0.0222519398824156
"MSTRG.5065:ENST00000681609.1"	0.556587484913111	-2.6282568204455	0.00073090133166237	0.0223245019502836
"MSTRG.1290:MSTRG.1290.3"	1.81111000143915	2.49260889707521	0.000732618416947074	0.0223680825858857
"MSTRG.14826:ENST00000601521.5"	11.1427503493193	0.222734638443571	0.000733246949333989	0.0223784064988419
"MSTRG.26470:ENST00000517756.5"	3.08290104060889	-1.99997173575458	0.000735116652737222	0.0224250989772668
"MSTRG.16892:MSTRG.16892.18"	6.20921026654473	-0.717109484890001	0.000735358868385887	0.0224250989772668
"MSTRG.22641:ENST00000524142.5"	10.2217758487777	0.108647047683711	0.000737149643279188	0.0224619319139505
"MSTRG.12847:ENST00000262126.9"	1.75835881638908	-1.14052048778722	0.000736875501410084	0.0224619319139505
"MSTRG.6554:ENST00000535812.1"	-0.0299419142468379	11.1736733955959	0.00073758300173791	0.0224662534703268
"MSTRG.27018:ENST00000466396.6"	4.49482185981761	-0.496192047136919	0.000739191997667036	0.0225063665445346
"MSTRG.237:ENST00000708925.1"	5.23032904908722	-0.55030646367303	0.000741025916220629	0.0225532935054479
"MSTRG.15280:ENST00000272298.12"	8.22301085651146	0.368708519417286	0.000741940916914682	0.0225722269795812
"MSTRG.237:ENST00000708929.1"	5.15735427656106	-0.570453096004973	0.000742242187226857	0.0225724812281279
"MSTRG.1472:MSTRG.1472.1"	0.663394612784804	3.08725393538406	0.000745430504929728	0.0226604992390117
"MSTRG.4282:ENST00000530022.5"	13.1411201101743	0.0409647074309571	0.000745952140822463	0.0226674147776264
"MSTRG.6938:MSTRG.6938.30"	2.10910055156237	-1.76323306494333	0.000746467727096244	0.02267414110583
"MSTRG.2702:ENST00000366815.10"	8.97398676003661	0.399044091651133	0.00074725953210314	0.0226892490397684
"MSTRG.7394:ENST00000689948.1"	1.38310071069905	-1.6414685758471	0.000747853598244806	0.0226983434375507
"ENSG00000185829.19:ENST00000706260.1"	0.155766798860806	-2.23986855337125	0.000751169671074951	0.0227900146426685
"MSTRG.13706:MSTRG.13706.2"	5.3593785986899	0.339369909103499	0.000751885817303775	0.0228027646017566
"MSTRG.2252:ENST00000687022.1"	4.30831532651806	-0.651348654611167	0.00075722057781112	0.0229555201287492
"MSTRG.27037:MSTRG.27037.2"	7.24285361448128	-0.217859429666363	0.000759152957725285	0.0230050512104703
"MSTRG.7068:ENST00000549989.1"	9.01347355739474	0.244004063357758	0.000760382152515852	0.0230190744051463
"MSTRG.11476:ENST00000614404.1"	7.08127905034731	0.00860806596184815	0.000760318913164573	0.0230190744051463
"MSTRG.624:ENST00000354361.3"	2.83061182452564	-0.894887996362546	0.000760511840277991	0.0230190744051463
"MSTRG.21232:MSTRG.21232.12"	5.24750401886852	-0.528177776239553	0.000761686723692221	0.0230455839423518
"MSTRG.12699:ENST00000571570.5"	3.67580100575762	-1.200691911742	0.000762384494073159	0.0230576428109363
"MSTRG.12096:ENST00000393366.7"	9.929129025396	0.181730822753877	0.000763238259963352	0.0230744083127877
"MSTRG.25345:ENST00000675168.1"	-0.95987008578046	-13.2707801166936	0.000763758560033394	0.02308108319737
"MSTRG.25449:ENST00000612337.4"	9.43038555293492	0.200819615763121	0.000765829079910606	0.0231282724542987
"MSTRG.4133:MSTRG.4133.8"	3.72063950173465	-1.03048087715258	0.000766220440370412	0.0231282724542987
"MSTRG.12049:ENST00000582126.1"	-1.1803878170451	-12.2123376160591	0.000766051824558264	0.0231282724542987
"MSTRG.17955:MSTRG.17955.9"	4.60024285797996	-0.554340108509615	0.000766820238862181	0.0231373145055589
"MSTRG.27445:MSTRG.27445.6"	3.49938499170904	-0.695470451293733	0.000767327767375832	0.0231420117671009
"MSTRG.10323:ENST00000562058.5"	2.70921895837126	1.05194013282895	0.000767576523795255	0.0231420117671009
"MSTRG.21921:ENST00000380591.8"	9.62374976635232	0.0787960651693158	0.000769260262366961	0.0231781145668728
"MSTRG.8869:ENST00000548920.2"	0.619129398612431	-2.76265304257199	0.000769375529600331	0.0231781145668728
"MSTRG.25834:ENST00000650149.1"	6.58298367949266	0.531775481783111	0.000772456743332332	0.0232527584197954
"MSTRG.9738:ENST00000560708.5"	3.75292108778395	-0.872410952099687	0.000772273656108165	0.0232527584197954
"MSTRG.5218:ENST00000532180.1"	3.23476784952298	-0.52136350829233	0.000772770057449984	0.0232531066642759
"MSTRG.17689:ENST00000652380.1"	9.08516361929697	0.229799907442931	0.000773075604309545	0.0232532210067534
"ENSG00000123349.15:ENST00000549759.2"	5.34195361862841	-0.597313964236515	0.000773948142965876	0.0232613072516522
"MSTRG.6421:ENST00000549143.5"	4.85704708431042	-0.284091305496677	0.000773765933469135	0.0232613072516522
"MSTRG.4133:ENST00000532202.1"	5.12950233892637	-0.728982276019167	0.000774889138575001	0.0232805094724627
"MSTRG.18093:MSTRG.18093.4"	0.18466538617589	3.16012295042411	0.000775499694290978	0.0232897729701681
"MSTRG.4282:ENST00000529227.5"	2.54845309450332	-2.59187638995573	0.000776897111257062	0.0233129540396867
"MSTRG.14070:ENST00000588622.1"	3.57090548608113	-1.31730214410759	0.000777481662583308	0.0233129540396867
"MSTRG.18297:ENST00000460648.5"	0.997848955725952	-2.46231926211762	0.000777429072472348	0.0233129540396867
"MSTRG.3852:MSTRG.3852.3"	3.80622239426029	-0.363888829075066	0.000776598113591989	0.0233129540396867
"MSTRG.19811:MSTRG.19811.2"	2.86137047205959	-1.43277926968367	0.000777801593904977	0.0233134758574505
"MSTRG.23491:ENST00000370708.8"	0.475538227617032	2.10965906294843	0.000782240829484533	0.0234374194407998
"MSTRG.21775:MSTRG.21775.11"	2.74989610445881	-0.905221363512752	0.000784437541256299	0.0234941025279024
"MSTRG.15086:ENST00000696012.1"	0.995130552913174	-1.72248555875109	0.000785393021681709	0.0235135808223915
"MSTRG.20958:ENST00000321805.11"	3.80086097183649	1.34059854041703	0.000786026820197352	0.0235142852554535
"MSTRG.15086:ENST00000492196.1"	0.309503837750145	-2.47421092777049	0.000785921563438925	0.0235142852554535
"MSTRG.12445:ENST00000592194.1"	0.121438809593656	2.74168918363015	0.00078665962777729	0.023524083909885
"MSTRG.9034:ENST00000707013.1"	3.68386244958017	0.700903802539198	0.000786983434002373	0.023524638243247
"MSTRG.8860:MSTRG.8860.23"	1.50595277510433	-1.84084466223895	0.000790625835780302	0.0236243536862744
"MSTRG.11476:ENST00000395839.5"	7.11703730164728	-0.0010046046344403	0.000792738285067076	0.0236691196140407
"ENSG00000288299.1:ENST00000671981.1"	0.115080888404147	-2.66508513634049	0.000792462185572188	0.0236691196140407
"MSTRG.5330:MSTRG.5330.14"	4.41025821896217	-0.859332452368645	0.000793969054799678	0.023696686018967
"MSTRG.4316:ENST00000534281.1"	1.79238677064988	-1.03367275457403	0.000796560601580849	0.0237648289117396
"MSTRG.3799:ENST00000641708.1"	0.148046924483573	2.47015608315667	0.00079693543440025	0.0237668105440217
"MSTRG.5754:ENST00000538834.6"	6.89462293649886	0.528522183385404	0.000799714691392327	0.0238404694576694
"MSTRG.6416:ENST00000696001.1"	4.56105821080624	-0.969513921740083	0.000800587155939712	0.0238572495788964
"ENSG00000273761.5:ENST00000628255.1"	1.79679351648641	-1.43860031174175	0.000801168600272197	0.0238653477673661
"MSTRG.18429:MSTRG.18429.5"	4.21799707344017	-0.800707942371765	0.000802843469369731	0.0239040845516637
"MSTRG.27898:ENST00000647857.1"	0.0303847416060091	-3.7156567551581	0.000803709780090845	0.0239040845516637
"MSTRG.24075:ENST00000340413.7"	3.53321767334572	0.648181306059996	0.000803351608080731	0.0239040845516637
"MSTRG.15462:ENST00000313349.3"	1.20607555975806	-1.3268031626885	0.000803605863746389	0.0239040845516637
"MSTRG.13180:ENST00000629387.2"	2.01002182502029	1.28755952140847	0.000804856396990181	0.023928952031195
"MSTRG.23649:ENST00000683074.1"	0.438811193006173	3.35703536900115	0.000805491760494781	0.0239316491177838
"MSTRG.18579:MSTRG.18579.32"	3.57409305659645	1.05348996601563	0.000805568215352978	0.0239316491177838
"MSTRG.18867:ENST00000420850.2"	4.51219071889208	0.372791669082699	0.00080763045457874	0.0239836678577059
"MSTRG.20593:MSTRG.20593.8"	5.96184674680336	-0.68023012767986	0.000808934860587419	0.0240039038223287
"MSTRG.25521:MSTRG.25521.4"	2.76491666979553	-1.19617274519057	0.000808815802906894	0.0240039038223287
"MSTRG.24631:ENST00000677139.1"	8.52249772001909	0.455616348936122	0.000810470854195704	0.0240402251601345
"MSTRG.8491:ENST00000555619.6"	8.34200088491059	0.18942053122508	0.000811226365113344	0.024053376740425
"MSTRG.2534:ENST00000584998.5"	1.23057161213668	-1.68158772672714	0.000815070865732788	0.0241580734827308
"MSTRG.10682:ENST00000264001.9"	8.74371413464596	0.130658996618095	0.000815589511729168	0.0241641518465487
"MSTRG.6205:ENST00000551694.5"	7.25189342337782	0.701549667404353	0.000816937433200681	0.024185142753313
"MSTRG.19204:ENST00000469584.5"	5.11143233649605	-0.198628779073659	0.000817239517915796	0.024185142753313
"MSTRG.22779:ENST00000520326.6"	2.36937841229289	1.51684596124496	0.00081686881095902	0.024185142753313
"MSTRG.28507:MSTRG.28507.7"	3.94555308526109	-0.715422351889089	0.000819352177115641	0.0242383560356566
"MSTRG.8869:ENST00000329886.11"	0.611537646242282	-4.83339287008687	0.000819764195843501	0.0242412388565203
"MSTRG.1405:ENST00000620248.3"	0.734324190806208	2.17722024504692	0.000820433606389408	0.0242517278770927
"MSTRG.4122:ENST00000680261.1"	9.86604427129371	-0.214438520379494	0.000821025817447523	0.0242599277393179
"MSTRG.15660:ENST00000462451.1"	6.93352684464307	-0.282860729493043	0.000822368338366391	0.0242809765866632
"MSTRG.4774:ENST00000415826.3"	5.69595041690493	0.257259860194903	0.000822115804269331	0.0242809765866632
"MSTRG.20686:MSTRG.20686.11"	3.18837171632232	-0.851507959374179	0.000823581752239246	0.0243074902302033
"MSTRG.4918:ENST00000310137.5"	3.16711343642166	-0.810342761074493	0.000824577600663471	0.0243275647252406
"MSTRG.24313:ENST00000432588.6"	4.83230166960403	0.715147797146806	0.00082575448308618	0.0243415541478656
"MSTRG.26470:ENST00000521619.1"	4.02556429074659	-1.39137608704132	0.00082618521490406	0.0243415541478656
"MSTRG.15705:MSTRG.15705.3"	5.10258697649319	0.432621721244088	0.00082578538684451	0.0243415541478656
"MSTRG.11543:ENST00000284154.10"	4.46117544896533	-0.722632881900449	0.000826631117865669	0.0243415541478656
"MSTRG.17385:ENST00000244061.6"	3.86122923175711	0.463127645703392	0.000826576257432524	0.0243415541478656
